id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
2599,28,unknown,single,unknown,unknown,yes,no,telephone,jun,thu,169,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2600,38,services,married,high.school,unknown,no,no,telephone,jun,thu,305,5,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2601,44,management,married,university.degree,no,no,no,telephone,jun,thu,175,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2602,26,blue-collar,married,basic.9y,unknown,no,yes,telephone,jun,thu,81,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2603,30,blue-collar,single,unknown,no,no,no,telephone,jun,thu,65,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2604,35,admin.,married,university.degree,no,yes,yes,telephone,jun,thu,21,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2605,46,blue-collar,married,professional.course,no,no,no,telephone,jun,thu,1446,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,yes
2606,26,admin.,single,high.school,no,no,no,telephone,jun,thu,463,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2607,45,admin.,married,basic.9y,unknown,yes,no,telephone,jun,thu,60,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2608,49,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,1149,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,yes
2609,41,technician,married,professional.course,no,no,no,telephone,jun,thu,67,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2610,27,admin.,single,university.degree,no,no,yes,telephone,jun,thu,263,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2611,40,entrepreneur,married,basic.9y,no,no,no,telephone,jun,thu,331,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2612,43,unemployed,married,university.degree,unknown,yes,no,telephone,jun,thu,409,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2613,30,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,52,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2614,40,admin.,divorced,high.school,no,no,no,telephone,jun,thu,170,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2615,45,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,thu,100,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2616,46,admin.,married,basic.9y,unknown,yes,no,telephone,jun,thu,70,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2617,41,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,89,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2618,31,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,91,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2619,41,management,married,university.degree,no,yes,no,telephone,jun,thu,52,8,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2620,43,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,287,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2621,53,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,627,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2622,37,services,married,high.school,unknown,no,no,telephone,jun,thu,106,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2623,45,blue-collar,married,unknown,unknown,no,no,telephone,jun,thu,264,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2624,57,technician,divorced,basic.9y,no,no,no,telephone,jun,thu,72,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2625,36,blue-collar,married,high.school,no,no,no,telephone,jun,thu,272,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2626,40,management,married,university.degree,no,unknown,unknown,telephone,jun,thu,315,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2627,28,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,thu,109,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2628,42,housemaid,divorced,basic.4y,unknown,yes,no,telephone,jun,thu,150,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2629,47,technician,married,professional.course,no,no,no,telephone,jun,thu,202,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2630,56,retired,married,basic.9y,unknown,yes,no,telephone,jun,thu,60,20,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2631,38,services,married,high.school,unknown,no,no,telephone,jun,thu,419,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2632,58,retired,married,high.school,no,no,no,telephone,jun,thu,355,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2633,28,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,118,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2634,54,admin.,married,university.degree,no,yes,yes,telephone,jun,thu,80,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2635,59,unknown,married,unknown,unknown,no,no,telephone,jun,thu,701,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,yes
2636,39,services,married,high.school,no,no,no,telephone,jun,thu,227,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2637,41,admin.,married,university.degree,no,no,no,telephone,jun,thu,115,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2638,33,self-employed,single,university.degree,no,unknown,unknown,telephone,jun,thu,169,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2639,46,housemaid,married,basic.4y,no,yes,no,telephone,jun,thu,71,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2640,42,blue-collar,married,basic.4y,no,yes,no,telephone,jun,thu,168,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2641,37,admin.,married,high.school,no,yes,no,telephone,jun,thu,581,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2642,37,services,married,high.school,no,no,no,telephone,jun,thu,201,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2643,26,blue-collar,single,basic.9y,no,yes,no,telephone,jun,thu,61,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2644,31,admin.,married,university.degree,no,no,no,telephone,jun,thu,256,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2645,50,technician,married,professional.course,unknown,yes,no,telephone,jun,thu,87,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2646,55,admin.,married,basic.4y,no,no,no,telephone,jun,thu,137,4,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2647,50,management,married,unknown,no,yes,no,telephone,jun,thu,1005,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2648,38,services,married,basic.4y,no,yes,no,telephone,jun,thu,400,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2649,60,retired,married,professional.course,no,yes,no,telephone,jun,thu,190,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2650,37,technician,married,university.degree,no,no,no,telephone,jun,thu,82,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2651,42,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,thu,34,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2652,29,blue-collar,married,basic.9y,unknown,no,yes,telephone,jun,thu,586,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2653,40,admin.,single,unknown,unknown,no,no,telephone,jun,thu,563,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2654,31,technician,married,university.degree,no,no,no,telephone,jun,thu,741,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2655,36,blue-collar,single,basic.9y,no,yes,no,telephone,jun,thu,21,10,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2656,41,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,17,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2657,34,services,divorced,professional.course,unknown,yes,no,telephone,jun,thu,339,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2658,31,technician,single,university.degree,unknown,yes,no,telephone,jun,thu,817,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,yes
2659,52,management,married,university.degree,no,no,no,telephone,jun,thu,423,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2660,35,blue-collar,married,professional.course,no,yes,no,telephone,jun,thu,181,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2661,43,admin.,married,unknown,no,yes,no,telephone,jun,thu,189,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2662,41,blue-collar,divorced,professional.course,no,unknown,unknown,telephone,jun,thu,127,6,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2663,45,technician,married,professional.course,no,no,no,telephone,jun,thu,517,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2664,34,entrepreneur,married,basic.4y,no,no,no,telephone,jun,thu,26,24,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2665,45,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,thu,272,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2666,41,admin.,married,high.school,no,no,no,telephone,jun,thu,152,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2667,32,services,married,high.school,unknown,no,no,telephone,jun,thu,97,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2668,34,services,single,high.school,no,no,no,telephone,jun,thu,729,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2669,30,technician,divorced,professional.course,no,yes,no,telephone,jun,thu,330,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2670,31,entrepreneur,married,university.degree,no,yes,no,telephone,jun,thu,130,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2671,40,admin.,married,high.school,no,no,no,telephone,jun,thu,314,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2672,47,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,thu,74,5,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2673,41,services,married,high.school,no,no,no,telephone,jun,thu,231,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2674,47,entrepreneur,married,professional.course,unknown,unknown,unknown,telephone,jun,thu,19,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2675,32,services,single,basic.6y,no,unknown,unknown,telephone,jun,thu,131,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2676,37,entrepreneur,married,basic.9y,no,yes,yes,telephone,jun,thu,102,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2677,39,management,divorced,university.degree,unknown,no,no,telephone,jun,thu,91,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2678,34,blue-collar,divorced,professional.course,no,no,no,telephone,jun,thu,884,4,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,yes
2679,51,unemployed,married,high.school,no,no,no,telephone,jun,thu,93,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2680,38,entrepreneur,married,university.degree,no,no,no,telephone,jun,thu,989,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2681,37,admin.,married,basic.9y,no,yes,no,telephone,jun,thu,209,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2682,34,admin.,single,basic.9y,unknown,yes,no,telephone,jun,thu,319,6,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2683,47,admin.,married,unknown,unknown,yes,yes,telephone,jun,thu,323,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2684,46,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,162,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2685,38,admin.,single,high.school,unknown,yes,no,telephone,jun,thu,67,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2686,45,self-employed,married,university.degree,unknown,no,no,telephone,jun,thu,108,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2687,36,services,married,high.school,no,yes,no,telephone,jun,thu,394,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2688,41,admin.,married,high.school,no,yes,yes,telephone,jun,thu,204,4,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2689,38,unemployed,married,basic.4y,unknown,no,no,telephone,jun,thu,54,26,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2690,35,technician,married,professional.course,no,yes,no,telephone,jun,thu,18,31,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2691,39,blue-collar,married,basic.6y,no,no,no,telephone,jun,thu,31,5,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2692,23,blue-collar,married,high.school,no,no,yes,telephone,jun,thu,173,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2693,42,unemployed,married,basic.6y,unknown,no,no,telephone,jun,thu,87,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2694,25,technician,single,university.degree,no,yes,yes,telephone,jun,thu,128,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2695,46,technician,married,professional.course,unknown,yes,no,telephone,jun,thu,69,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2696,41,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,96,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2697,44,services,married,high.school,no,yes,no,telephone,jun,thu,172,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2698,36,blue-collar,married,high.school,no,yes,no,telephone,jun,fri,178,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2699,50,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,fri,144,15,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2700,47,entrepreneur,married,unknown,unknown,no,no,telephone,jun,fri,1072,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2701,33,admin.,single,university.degree,no,no,yes,telephone,jun,fri,164,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2702,33,blue-collar,single,basic.9y,unknown,yes,no,telephone,jun,fri,261,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2703,44,management,single,university.degree,unknown,no,no,telephone,jun,fri,215,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2704,46,blue-collar,married,high.school,unknown,no,no,telephone,jun,fri,116,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2705,54,technician,married,basic.9y,no,no,no,telephone,jun,fri,63,9,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2706,32,management,married,high.school,no,no,no,telephone,jun,fri,143,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2707,41,housemaid,married,basic.6y,unknown,no,no,telephone,jun,fri,126,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2708,54,management,married,high.school,unknown,no,no,telephone,jun,fri,552,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2709,38,technician,married,professional.course,no,yes,no,telephone,jun,fri,220,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2710,53,services,married,high.school,unknown,no,no,telephone,jun,fri,373,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2711,37,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,26,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2712,56,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,84,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2713,43,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,404,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2714,58,technician,married,unknown,no,yes,no,telephone,jun,fri,78,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2715,47,technician,married,basic.9y,no,no,no,telephone,jun,fri,72,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2716,33,admin.,married,professional.course,no,yes,yes,telephone,jun,fri,248,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2717,50,management,married,university.degree,no,no,no,telephone,jun,fri,114,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2718,50,self-employed,married,university.degree,no,no,no,telephone,jun,fri,414,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2719,56,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,1276,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,yes
2720,41,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,189,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2721,29,technician,married,professional.course,no,no,no,telephone,jun,fri,29,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2722,34,technician,married,professional.course,no,no,no,telephone,jun,fri,1994,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2723,30,services,married,high.school,no,yes,no,telephone,jun,fri,51,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2724,39,admin.,married,high.school,unknown,yes,no,telephone,jun,fri,377,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2725,55,services,married,high.school,unknown,yes,no,telephone,jun,fri,315,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2726,30,services,divorced,high.school,no,yes,no,telephone,jun,fri,56,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2727,41,management,married,unknown,no,yes,no,telephone,jun,fri,30,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2728,32,blue-collar,married,high.school,unknown,no,no,telephone,jun,fri,182,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2729,42,retired,married,basic.9y,unknown,no,no,telephone,jun,fri,42,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2730,28,admin.,single,university.degree,no,no,no,telephone,jun,fri,227,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2731,38,admin.,married,university.degree,no,no,no,telephone,jun,fri,52,13,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2732,39,admin.,single,high.school,no,yes,no,telephone,jun,fri,141,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2733,42,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,94,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2734,28,admin.,married,high.school,no,no,yes,telephone,jun,fri,260,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2735,36,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,fri,1567,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2736,44,blue-collar,married,basic.9y,unknown,yes,yes,telephone,jun,fri,175,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2737,41,unknown,married,basic.6y,no,no,yes,telephone,jun,fri,220,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2738,32,blue-collar,married,basic.6y,no,no,no,telephone,jun,fri,642,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,yes
2739,30,admin.,married,university.degree,no,no,yes,telephone,jun,fri,71,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2740,35,retired,single,basic.6y,unknown,yes,no,telephone,jun,fri,133,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2741,47,admin.,married,high.school,unknown,unknown,unknown,telephone,jun,fri,136,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2742,54,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,jun,fri,189,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2743,48,blue-collar,married,basic.6y,no,unknown,unknown,telephone,jun,fri,52,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2744,40,blue-collar,married,professional.course,unknown,no,no,telephone,jun,fri,554,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,yes
2745,51,admin.,married,basic.9y,no,no,yes,telephone,jun,fri,434,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2746,39,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,250,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2747,44,self-employed,divorced,high.school,no,yes,no,telephone,jun,fri,1041,13,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2748,40,admin.,married,university.degree,no,yes,no,telephone,jun,fri,66,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2749,51,admin.,married,high.school,no,no,no,telephone,jun,fri,308,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2750,48,self-employed,married,university.degree,no,no,no,telephone,jun,fri,467,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,yes
2751,58,management,married,basic.4y,unknown,no,no,telephone,jun,fri,301,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2752,37,technician,married,professional.course,no,no,no,telephone,jun,fri,140,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2753,29,admin.,married,high.school,no,no,no,telephone,jun,fri,319,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2754,33,technician,married,university.degree,no,yes,no,telephone,jun,fri,186,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2755,40,blue-collar,single,unknown,no,no,yes,telephone,jun,fri,274,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2756,41,technician,divorced,basic.4y,no,no,no,telephone,jun,fri,639,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2757,32,housemaid,married,high.school,no,yes,yes,telephone,jun,fri,292,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2758,31,admin.,single,university.degree,no,no,no,telephone,jun,fri,213,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2759,31,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,72,6,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2760,37,entrepreneur,married,university.degree,no,yes,no,telephone,jun,fri,316,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2761,49,retired,married,basic.9y,no,no,no,telephone,jun,fri,217,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2762,32,admin.,single,high.school,no,no,yes,telephone,jun,fri,180,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2763,31,management,married,university.degree,no,yes,no,telephone,jun,fri,422,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2764,55,unemployed,married,basic.4y,unknown,yes,yes,telephone,jun,fri,95,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2765,38,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,fri,144,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
